VendorNumber,VendorName,Brand,PurchasePrice,ActualPrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
7153,PINE STATE TRADING CO,17880,18.29,27.99,752,13754.08,376,10578.24,8954.82,41.26,15884.82,-3175.84,-30.022385576428594,0.5,0.7690983330037342
90027,POVERTY LANE ORCHARDS,43924,10.61,15.49,1296,13750.56,567,8782.83,5746.79,62.88,229.88,-4967.73,-56.56183712994558,0.4375,0.6387252591894439
10754,PERFECTA WINES,24048,6.7,9.99,2052,13748.400000000001,930,9290.7,7402.59,102.67,28720.52,-4457.700000000001,-47.980238302818954,0.45321637426900585,0.6757659073055774
9622,WEIN BAUER INC,1062,4.57,6.99,3008,13746.560000000001,1352,9450.48,3054.63,202.8,222.23,-4296.080000000002,-45.458854999957694,0.449468085106383,0.6874796312677498
4425,MARTIGNETTI COMPANIES,23983,44.59,65.99,308,13733.720000000001,88,5807.12,4157.37,9.75,144929.24,-7926.600000000001,-136.49795423549025,0.2857142857142857,0.42283663858007875
480,BACARDI USA INC,804,11.56,15.49,1188,13733.28,521,7652.79,5780.56,547.0500000000001,89286.27,-6080.490000000001,-79.45455186931825,0.4385521885521885,0.5572441543462304
3252,E & J GALLO WINERY,7404,0.7700000000000001,0.99,17824,13724.48,9406,9311.94,3623.4,486.91,61966.91,-4412.539999999999,-47.38582937604837,0.5277154398563735,0.6784912798153373
1392,CONSTELLATION BRANDS INC,18901,6.07,8.99,2260,13718.2,1202,10969.98,7291.05,133.13,79528.99,-2748.220000000001,-25.052187880014376,0.531858407079646,0.7996661369567435
10754,PERFECTA WINES,18739,23.330000000000002,36.99,588,13718.039999999999,480,17227.2,8632.59,53.36,28720.52,3509.1600000000017,20.369880189467825,0.8163265306122449,1.255806223046441
8673,STE MICHELLE WINE ESTATES,41377,5.880000000000001,9.99,2332,13712.16,1022,10095.78,6437.53,113.21000000000001,15919.7,-3616.379999999999,-35.820709246833815,0.43825042881646653,0.7362647460356356
10754,PERFECTA WINES,27502,10.2,14.99,1344,13708.800000000001,39,584.61,494.67,4.3,28720.52,-13124.19,-2244.947913993945,0.029017857142857144,0.042644870448179266
10754,PERFECTA WINES,27504,10.2,14.99,1344,13708.800000000001,39,584.61,509.66,4.29,28720.52,-13124.19,-2244.947913993945,0.029017857142857144,0.042644870448179266
1590,DIAGEO CHATEAU ESTATE WINES,11321,77.88,114.49,176,13706.88,80,9599.2,5759.5199999999995,8.92,7259.75,-4107.6799999999985,-42.79189932494373,0.45454545454545453,0.7003198393799319
10754,PERFECTA WINES,25418,4.07,5.99,3364,13691.480000000001,1585,9306.15,2423.86,119.65,28720.52,-4385.330000000002,-47.12292408783441,0.4711652794292509,0.6797037281579492
4425,MARTIGNETTI COMPANIES,4230,25.920000000000005,34.99,528,13685.76,596,17200.04,11629.97,469.91,144929.24,3514.2800000000007,20.431812949272214,1.128787878787879,1.256783693415638
4425,MARTIGNETTI COMPANIES,33717,31.969999999999995,51.99,428,13683.16,330,15506.7,6296.66,36.79,144929.24,1823.5400000000009,11.759690972289402,0.7710280373831776,1.1332689232604165
3664,WILLIAM GRANT & SONS INC,1050,32.84,44.99,416,13661.44,528,23754.72,19705.620000000003,206.6,30234.420000000002,10093.28,42.489576808314304,1.2692307692307692,1.7388152347043944
4425,MARTIGNETTI COMPANIES,46485,35.94,54.99,380,13657.199999999999,613,34321.87,19316.55,67.96000000000001,144929.24,20664.670000000006,60.20846183497579,1.6131578947368421,2.513097120932549
2000,SOUTHERN WINE & SPIRITS NE,38198,6.800000000000001,10.99,2008,13654.4,926,10136.74,6048.49,102.68,19016.59,-3517.66,-34.70208370738521,0.46115537848605576,0.7423790133583313
2000,SOUTHERN WINE & SPIRITS NE,26883,10.2,14.99,1336,13627.2,225,3372.75,2413.39,24.89,19016.59,-10254.45,-304.0382477207027,0.16841317365269462,0.2475013208876365
10754,PERFECTA WINES,21832,10.45,15.99,1304,13626.800000000001,517,8266.83,5372.64,57.21,28720.52,-5359.970000000001,-64.83706571926604,0.3964723926380368,0.6066596706490152
17035,PERNOD RICARD USA,1013,10.29,13.990000000000002,1324,13623.960000000001,1731,27656.19,11546.689999999999,1363.73,123780.22,14032.229999999998,50.73811685557554,1.3074018126888218,2.0299670580359894
4425,MARTIGNETTI COMPANIES,17347,19.35,29.99,704,13622.4,417,13053.83,7333.68,46.34,144929.24,-568.5699999999997,-4.355579933245643,0.5923295454545454,0.9582621270848015
9165,ULTRA BEVERAGE COMPANY LLP,6483,5.880000000000001,8.99,2316,13618.08,952,8704.48,5065.49,105.78,68054.7,-4913.6,-56.449092880907315,0.4110535405872193,0.6391855533232291
9552,M S WALKER INC,27473,10.13,14.99,1344,13614.720000000001,11,164.89000000000001,164.89000000000001,1.21,55551.82,-13449.830000000002,-8156.850021226272,0.00818452380952381,0.012111156160391106
4425,MARTIGNETTI COMPANIES,26242,8.84,12.99,1540,13613.6,748,9716.52,5689.62,83.08,144929.24,-3897.08,-40.10777521170131,0.4857142857142857,0.7137362637362638
9165,ULTRA BEVERAGE COMPANY LLP,45203,5.12,7.89,2656,13598.72,1373,11325.47,6394.01,152.52,68054.7,-2273.25,-20.072014671355802,0.5169427710843374,0.8328335313911898
90057,WALPOLE MTN VIEW WINERY,24937,11.429999999999998,17.49,1188,13578.84,426,7450.74,6138.99,47.05,46.74,-6128.1,-82.24820621844275,0.35858585858585856,0.5487022455526392
9552,M S WALKER INC,27171,10.88,15.99,1248,13578.24,279,4461.21,3086.07,30.85,55551.82,-9117.029999999999,-204.36226942914587,0.22355769230769232,0.3285558363970588
7153,PINE STATE TRADING CO,17837,6.89,12.99,1968,13559.52,969,10072.31,5434.83,107.58,15884.82,-3487.210000000001,-34.62175012484724,0.4923780487804878,0.7428220172985474
10754,PERFECTA WINES,26985,9.73,14.99,1392,13544.16,222,3771.7799999999997,2480.54,24.580000000000002,28720.52,-9772.380000000001,-259.091993700587,0.15948275862068967,0.27848017152780236
4425,MARTIGNETTI COMPANIES,26240,8.1,11.989999999999998,1672,13543.2,823,9867.77,5431.47,91.47,144929.24,-3675.4300000000003,-37.24681462985052,0.4922248803827751,0.7286143599740091
9552,M S WALKER INC,26944,18.18,27.99,744,13525.92,376,11636.24,4398.58,41.93,55551.82,-1889.6800000000003,-16.23961004585674,0.5053763440860215,0.8602919431728119
90024,VINILANDIA USA,16559,8.96,13.99,1508,13511.68,513,7348.87,5260.33,56.71,2802.64,-6162.81,-83.86064796356447,0.34018567639257297,0.5438901750189465
10754,PERFECTA WINES,13805,14.930000000000001,23.99,904,13496.72,344,8616.56,4774.08,38.160000000000004,28720.52,-4880.16,-56.63698738243569,0.3805309734513274,0.6384188158308093
4848,LAIRD & CO,26534,6.2,8.99,2176,13491.2,650,5843.5,4782.68,71.85,1043.69,-7647.700000000001,-130.87533156498674,0.29871323529411764,0.43313419117647056
1392,CONSTELLATION BRANDS INC,22000,7.330000000000001,10.99,1840,13487.199999999999,831,9132.69,3780.56,186.48000000000002,79528.99,-4354.509999999998,-47.680475303552385,0.45163043478260867,0.6771375823002551
4425,MARTIGNETTI COMPANIES,26867,20.68,29.99,652,13483.36,256,7677.44,3388.87,28.540000000000003,144929.24,-5805.920000000001,-75.62312437479162,0.39263803680981596,0.5694010988358984
9552,M S WALKER INC,26342,8.96,12.99,1504,13475.84,564,7326.36,4650.42,62.51,55551.82,-6149.4800000000005,-83.93636130356685,0.375,0.5436662946428571
9165,ULTRA BEVERAGE COMPANY LLP,25376,25.32,38.99,532,13470.24,264,5717.36,2297.14,29.52,68054.7,-7752.88,-135.60244588411436,0.49624060150375937,0.4244438109491739
9552,M S WALKER INC,34906,4.65,6.79,2892,13447.8,1278,10890.42,7416.28,141.57,55551.82,-2557.379999999999,-23.482840882169825,0.44190871369294604,0.8098291170302949
4425,MARTIGNETTI COMPANIES,10032,13.33,19.99,1008,13436.640000000001,440,8795.6,1139.4299999999998,49.540000000000006,144929.24,-4641.040000000001,-52.76547364591387,0.4365079365079365,0.654598173352862
4425,MARTIGNETTI COMPANIES,26868,39.99,59.99,336,13436.64,97,5819.03,1139.81,10.89,144929.24,-7617.61,-130.9085878574264,0.28869047619047616,0.43307180961907144
8673,STE MICHELLE WINE ESTATES,22768,15.99,23.99,840,13431.6,392,9404.08,2926.7799999999997,43.92,15919.7,-4027.5200000000004,-42.82736854641816,0.4666666666666667,0.7001459245361684
9744,FREDERICK WILDMAN & SONS,26728,9.99,14.99,1344,13426.56,65,974.35,794.47,7.17,3999.93,-12452.21,-1278.0017447529121,0.04836309523809524,0.07256884861051528
8673,STE MICHELLE WINE ESTATES,41144,6.12,11.99,2192,13415.039999999999,1022,9607.78,5232.36,113.44,15919.7,-3807.2599999999984,-39.62684407844474,0.46624087591240876,0.7161946591288585
8352,LUXCO INC,3889,3.7,6.49,3620,13394.0,4390,22293.5,12982.800000000001,3458.56,10261.6,8899.5,39.919707538071634,1.212707182320442,1.6644393011796326
9552,M S WALKER INC,5699,111.53000000000002,144.99,120,13383.599999999999,39,5654.610000000001,4784.67,30.77,55551.82,-7728.989999999998,-136.68475810002806,0.325,0.4225029140141667
4425,MARTIGNETTI COMPANIES,26372,4.07,5.99,3288,13382.16,480,2875.2,904.49,27.03,144929.24,-10506.96,-365.4340567612688,0.145985401459854,0.21485320755393747
2000,SOUTHERN WINE & SPIRITS NE,12079,7.430000000000001,10.99,1800,13374.0,880,9997.2,5963.77,97.6,19016.59,-3376.7999999999993,-33.77745768815267,0.4888888888888889,0.7475100942126515
10754,PERFECTA WINES,23900,7.89,11.989999999999998,1692,13349.880000000001,849,10179.51,4843.96,94.53,28720.52,-3170.370000000001,-31.144622874774925,0.50177304964539,0.7625169664446422
4425,MARTIGNETTI COMPANIES,27696,19.86,28.99,672,13345.92,30,869.6999999999999,318.89,3.35,144929.24,-12476.22,-1434.5429458433944,0.044642857142857144,0.0651659833117537
10754,PERFECTA WINES,25199,8.38,12.989999999999998,1592,13340.960000000001,340,4524.6,2620.06,37.72,28720.52,-8816.36,-194.85390973787736,0.2135678391959799,0.3391510056247826
10754,PERFECTA WINES,27279,55.48,85.99,240,13315.2,25,2149.75,1547.82,2.7600000000000002,28720.52,-11165.45,-519.383649261542,0.10416666666666667,0.16145082311944242
6355,NICHE W & S,7629,15.26,19.99,872,13306.720000000001,1063,18293.37,10490.07,837.53,551.21,4986.649999999998,27.25932947291832,1.2190366972477065,1.3747467445020258
7153,PINE STATE TRADING CO,3432,13.04,17.99,1020,13300.8,580,7398.2,2997.72,456.67,15884.82,-5902.599999999999,-79.78427184990943,0.5686274509803921,0.5562221821243835
98450,Serralles Usa LLC,5953,15.869999999999997,19.99,836,13267.32,643,12853.57,8615.689999999999,252.07,856.02,-413.75,-3.2189500660127885,0.7691387559808612,0.9688143498460879
7153,PINE STATE TRADING CO,12561,19.73,29.990000000000002,672,13258.56,158,3984.4199999999996,2040.1899999999998,17.57,15884.82,-9274.14,-232.7601005918051,0.23511904761904762,0.30051679820432986
9552,M S WALKER INC,27474,9.86,14.99,1344,13251.84,66,989.34,809.46,7.26,55551.82,-12262.5,-1239.4626720844199,0.049107142857142856,0.07465680237612286
8004,SAZERAC CO INC,61,10.599999999999998,13.99,1248,13228.800000000001,588,8226.119999999999,685.51,463.04999999999995,50293.62,-5002.680000000002,-60.81457600910275,0.47115384615384615,0.6218341799709723
480,BACARDI USA INC,4252,0.77,0.99,17160,13213.2,19286,19093.14,5976.63,1000.57,89286.27,5879.939999999999,30.796086971551034,1.123892773892774,1.4450049950049948
4425,MARTIGNETTI COMPANIES,14364,299.99,455.99,44,13199.560000000001,34,15503.66,7295.84,3.8000000000000003,144929.24,2304.0999999999985,14.861652022812669,0.7727272727272727,1.174558848931328
12546,JIM BEAM BRANDS COMPANY,887,10.15,12.99,1300,13195.0,684,8885.16,6183.24,718.2,123880.97,-4309.84,-48.50604828725651,0.5261538461538462,0.6733732474422129
4425,MARTIGNETTI COMPANIES,24529,38.35,55.99,344,13192.4,56,3135.44,2575.54,6.18,144929.24,-10056.96,-320.751154542903,0.16279069767441862,0.23767017373639368
9552,M S WALKER INC,24885,9.45,13.99,1396,13192.2,644,9177.56,6601.39,71.23,55551.82,-4014.6400000000012,-43.74408884278612,0.46131805157593125,0.6956807810676005
480,BACARDI USA INC,2184,11.36,19.99,1160,13177.6,1040,15621.6,7332.13,819.57,89286.27,2444.0,15.6450043529472,0.896551724137931,1.1854662457503642
1392,CONSTELLATION BRANDS INC,10722,3.92,7.990000000000001,3360,13171.2,1428,9525.72,4934.74,158.92000000000002,79528.99,-3645.4800000000014,-38.26986306546908,0.425,0.7232233965014576
7153,PINE STATE TRADING CO,3702,0.71,0.99,18536,13160.56,14722,14574.78,5153.94,763.57,15884.82,1414.2200000000012,9.703199636632602,0.7942382391022874,1.1074589531144572
4848,LAIRD & CO,26535,6.120000000000001,8.99,2148,13145.76,660,5933.4,3973.58,73.22,1043.69,-7212.360000000001,-121.55526342400648,0.30726256983240224,0.451354657319166
9552,M S WALKER INC,18609,24.51,37.99,536,13137.36,185,9248.15,6898.62,20.47,55551.82,-3889.210000000001,-42.053924298373204,0.3451492537313433,0.7039580250522174
1392,CONSTELLATION BRANDS INC,19485,117.23,190.99,112,13129.76,67,11389.33,8499.5,14.89,79528.99,-1740.4300000000003,-15.281232522018417,0.5982142857142857,0.8674438832088325
4425,MARTIGNETTI COMPANIES,24530,44.96,66.99,292,13128.32,52,3371.48,1803.72,5.8,144929.24,-9756.84,-289.3933821348488,0.1780821917808219,0.25680970604007214
4425,MARTIGNETTI COMPANIES,26495,13.009999999999998,18.99,1008,13114.08,240,4557.599999999999,2202.8399999999997,26.740000000000002,144929.24,-8556.48,-187.74091627172197,0.23809523809523808,0.3475348632919732
10754,PERFECTA WINES,43667,34.48,49.99,380,13102.4,93,4649.07,2749.4500000000003,10.33,28720.52,-8453.33,-181.8284086924912,0.24473684210526317,0.3548258334350958
12546,JIM BEAM BRANDS COMPANY,875,6.5600000000000005,8.99,1996,13093.76,1095,9844.050000000001,8414.64,1149.75,123880.97,-3249.709999999999,-33.01192090653744,0.5485971943887775,0.7518123136516937
4380,CHARLES JACQUIN ET CIE INC,4978,7.24,10.49,1808,13089.92,826,8468.74,2100.4700000000003,650.5699999999999,1675.39,-4621.18,-54.56750354834368,0.45685840707964603,0.646966520803794
9552,M S WALKER INC,27170,38.95,59.99,336,13087.199999999999,127,7618.7300000000005,5279.12,14.040000000000001,55551.82,-5468.469999999998,-71.7766609395529,0.37797619047619047,0.5821512623020968
7153,PINE STATE TRADING CO,12963,4.79,8.989999999999998,2732,13086.279999999999,1399,11909.01,6266.7,155.6,15884.82,-1177.2699999999986,-9.88554044374804,0.5120790629575402,0.9100378411588321
9165,ULTRA BEVERAGE COMPANY LLP,5549,25.36,34.99,516,13085.76,558,16308.42,10436.47,439.87,68054.7,3222.66,19.76071256442991,1.0813953488372092,1.2462722837649476
10754,PERFECTA WINES,25252,19.35,29.99,676,13080.6,247,7407.53,3838.72,27.5,28720.52,-5673.070000000001,-76.58517751531213,0.36538461538461536,0.5662989465315046
10754,PERFECTA WINES,12428,41.37,59.99,316,13072.92,170,11848.3,5069.2699999999995,18.98,28720.52,-1224.6200000000008,-10.335828768684124,0.5379746835443038,0.9063239123317514
3252,E & J GALLO WINERY,26363,3.28,4.99,3984,13067.52,0,0.0,0.0,0.0,61966.91,-13067.52,0.0,0.0,0.0
1128,BROWN-FORMAN CORP,2039,38.88,48.99,336,13063.68,168,8230.32,979.8000000000001,132.28,68601.68,-4833.360000000001,-58.72627066748317,0.5,0.6300154320987654
4425,MARTIGNETTI COMPANIES,24180,24.18,36.99,540,13057.2,91,3297.09,3005.17,10.03,144929.24,-9760.11,-296.02194662566086,0.1685185185185185,0.25251125815641945
10754,PERFECTA WINES,26027,23.99,35.99,544,13050.56,94,3287.06,2153.38,10.4,28720.52,-9763.5,-297.0283475202765,0.17279411764705882,0.25187118407179465
17035,PERNOD RICARD USA,587,12.49,16.99,1044,13039.56,384,6504.16,1967.83,403.2,123780.22,-6535.4,-100.48030798750338,0.367816091954023,0.4988021068195553
7153,PINE STATE TRADING CO,24418,9.26,13.99,1408,13038.08,566,7918.34,6225.55,62.550000000000004,15884.82,-5119.74,-64.65673360830678,0.40198863636363635,0.6073240845277832
3664,WILLIAM GRANT & SONS INC,4302,11.15,16.99,1168,13023.2,1268,18752.32,11223.46,999.26,30234.420000000002,5729.119999999999,30.55152642446374,1.0856164383561644,1.4399164567848146
8112,MOET HENNESSY USA INC,41485,25.820000000000004,38.99,504,13013.279999999999,226,8931.74,1283.68,25.45,48347.26,-4081.539999999999,-45.69703103762536,0.44841269841269843,0.6863557842450174
3252,E & J GALLO WINERY,31873,10.45,15.989999999999998,1244,12999.8,582,9888.179999999998,1919.87,436.5,61966.91,-3111.620000000001,-31.46807602612413,0.4678456591639871,0.7606409329374297
10754,PERFECTA WINES,43097,23.68,35.99,548,12976.640000000001,219,7881.81,4678.7,24.32,28720.52,-5094.830000000001,-64.64035545134938,0.39963503649635035,0.6073845001479582
10754,PERFECTA WINES,26354,8.78,12.99,1476,12959.279999999999,725,9417.75,4546.5,80.71000000000001,28720.52,-3541.529999999999,-37.604841920840954,0.4911924119241192,0.7267186139970739
9552,M S WALKER INC,27173,38.51,56.99,336,12939.36,6,341.94,284.95,0.66,55551.82,-12597.42,-3684.1024741182664,0.017857142857142856,0.02642634566160923
10754,PERFECTA WINES,27100,8.49,12.99,1524,12938.76,464,6033.36,2681.94,51.64,28720.52,-6905.400000000001,-114.45363777397671,0.30446194225721784,0.46630125297941993
9744,FREDERICK WILDMAN & SONS,24396,124.33999999999999,188.99,104,12931.359999999999,20,3779.8,1511.92,2.24,3999.93,-9151.559999999998,-242.11757235832576,0.19230769230769232,0.2922971752391087
17035,PERNOD RICARD USA,995,15.99,21.99,808,12919.92,357,7380.429999999999,5363.41,374.85,123780.22,-5539.490000000001,-75.05646689962511,0.44183168316831684,0.5712442491903974
9165,ULTRA BEVERAGE COMPANY LLP,3978,19.69,29.99,656,12916.64,838,18787.62,10427.4,660.4300000000001,68054.7,5870.98,31.24919494858848,1.2774390243902438,1.4545284222522266
6213,MHW LTD,833,7.989999999999999,9.99,1616,12911.84,649,6483.51,4915.08,681.45,9621.58,-6428.33,-99.14891779298559,0.40160891089108913,0.5021367984733393
480,BACARDI USA INC,2679,14.28,22.99,904,12909.12,4643,92399.56999999999,61071.53999999999,3660.13,89286.27,79490.45,86.02902589265297,5.136061946902655,7.157697038992588
6785,PALM BAY INTERNATIONAL INC,18430,16.55,24.99,780,12909.0,288,5827.12,3118.45,32.04,13605.41,-7081.88,-121.53310726396573,0.36923076923076925,0.4513997985901309
4425,MARTIGNETTI COMPANIES,25727,115.12,174.99,112,12893.44,27,4724.7300000000005,4024.7700000000004,2.99,144929.24,-8168.71,-172.89263090165997,0.24107142857142858,0.36644448649856054
9552,M S WALKER INC,26061,8.9,12.99,1444,12851.6,398,5170.02,3156.57,44.230000000000004,55551.82,-7681.58,-148.57930917095098,0.2756232686980609,0.40228609667278786
9165,ULTRA BEVERAGE COMPANY LLP,17059,5.91,8.99,2172,12836.52,881,8222.19,5494.14,37.28,68054.7,-4614.33,-56.12044966122164,0.4056169429097606,0.6405310785166073
9165,ULTRA BEVERAGE COMPANY LLP,24118,9.93,17.99,1292,12829.56,635,9704.65,6727.58,70.28,68054.7,-3124.91,-32.20013086510075,0.4914860681114551,0.7564289032515534
9165,ULTRA BEVERAGE COMPANY LLP,24119,8.55,15.99,1500,12825.0,1490,19789.1,10413.130000000001,165.64000000000001,68054.7,6964.0999999999985,35.1915953732105,0.9933333333333333,1.5430097465886938
9206,PHILLIPS PRODUCTS CO.,3730,0.73,0.99,17532,12798.359999999999,11601,11484.99,4372.83,600.61,2211.83,-1313.369999999999,-11.435534554231209,0.6617043121149897,0.8973798205395067
8352,LUXCO INC,3940,6.15,10.99,2080,12792.0,2238,18769.62,10775.460000000001,1763.22,10261.6,5977.619999999999,31.84731496961579,1.0759615384615384,1.467293621013133
9165,ULTRA BEVERAGE COMPANY LLP,25811,11.1,16.99,1152,12787.199999999999,541,9191.59,5266.9,60.11,68054.7,-3595.6099999999988,-39.11847678149263,0.4696180555555556,0.7188117805305306
6213,MHW LTD,2667,14.390000000000002,21.99,888,12778.32,842,14179.58,10126.08,664.11,9621.58,1401.2600000000002,9.882239107223207,0.9481981981981982,1.109659172723801
8673,STE MICHELLE WINE ESTATES,28954,25.15,38.99,508,12776.2,178,7004.22,3011.2400000000002,19.91,15919.7,-5771.9800000000005,-82.40717738734648,0.35039370078740156,0.5482240415773078
9552,M S WALKER INC,24304,9.39,13.99,1360,12770.400000000001,636,8897.64,4280.9400000000005,70.86,55551.82,-3872.760000000002,-43.525698949384356,0.4676470588235294,0.6967393347115203
660,SAZERAC NORTH AMERICA INC.,106,3.4000000000000004,4.49,3756,12770.4,1798,8073.02,3677.3100000000004,1887.9,17932.33,-4697.379999999999,-58.18615586236624,0.4787007454739084,0.6321665726993674
9165,ULTRA BEVERAGE COMPANY LLP,23148,7.48,11.99,1704,12745.92,746,8694.54,5031.650000000001,82.9,68054.7,-4051.379999999999,-46.596829734523034,0.43779342723004694,0.6821429916396777
3960,DIAGEO NORTH AMERICA INC,3856,26.55,33.99,480,12744.0,171,5812.29,305.91,179.54999999999998,257032.07,-6931.71,-119.25953453802202,0.35625,0.45608050847457626
